USER ID,Income,Age,Age Interval,Customer_Days,Estado_Civil,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,Kidhome,Teenhome,Recency,MntWines,Wines Inverval,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,AcceptedCmpOverall,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Z_CostContact,Z_Revenue,MntRegularProds,MntTotal,,,,,,
1063,"R$ 79.456,00",64,60-70,2835,Casado,0,1,0,0,0,0,0,1,0,0,0,0,12,"R$ 565,00",501-R$750,42,548,64,83,99,1,5,6,4,3,0,1,0,0,0,0,0,0,3,11,"R$ 1.203,00","R$ 1.302,00",,,,,,
1422,"R$ 78.041,00",49,40-50,2719,Casado,0,1,0,0,0,1,0,0,0,0,0,0,93,"R$ 482,00",251-R$500,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,0,0,3,11,"R$ 1.285,00","R$ 1.302,00",,,,,,
1118,"R$ 85.696,00",58,50-60,2581,Divorciado,1,0,0,0,0,0,0,0,0,1,0,0,88,"R$ 714,00",501-R$750,76,395,116,0,12,1,4,6,9,1,0,1,0,0,0,0,0,0,3,11,"R$ 1.289,00","R$ 1.301,00",,,,,,
1329,"R$ 85.696,00",58,50-60,2581,Divorciado,1,0,0,0,0,0,0,0,0,1,0,0,88,"R$ 714,00",501-R$750,76,395,116,0,12,1,4,6,9,1,0,1,0,0,0,0,0,0,3,11,"R$ 1.289,00","R$ 1.301,00",,,,,,
2068,"R$ 76.068,00",45,40-50,2736,Casado,0,1,0,0,0,0,0,1,0,0,0,1,67,"R$ 1.115,00",1001-R$1250,12,128,33,12,76,1,2,3,4,6,0,0,2,0,1,0,0,1,3,11,"R$ 1.224,00","R$ 1.300,00",,,,,,
454,"R$ 61.456,00",45,40-50,2618,Casado,0,1,0,0,0,0,0,1,0,0,0,1,47,"R$ 563,00",501-R$750,76,384,84,192,89,4,6,10,13,4,0,0,0,0,0,0,0,0,3,11,"R$ 1.210,00","R$ 1.299,00",,,,,,
1825,"R$ 83.257,00",25,20-30,2808,Solteiro,0,0,1,0,0,1,0,0,0,0,0,0,56,"R$ 536,00",501-R$750,27,590,38,107,67,1,5,10,12,6,1,1,2,1,0,1,0,0,3,11,"R$ 1.231,00","R$ 1.298,00",,,,,,
1720,"R$ 81.795,00",68,60-70,2770,Casado,0,1,0,0,0,0,0,1,0,0,0,0,74,"R$ 324,00",251-R$500,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,0,0,3,11,"R$ 1.206,00","R$ 1.294,00",,,,,,
39,"R$ 80.011,00",40,30-40,2585,Casado,0,1,0,0,0,0,0,1,0,0,0,1,3,"R$ 421,00",251-R$500,76,536,82,178,102,2,8,6,5,4,0,0,0,0,0,0,0,0,3,11,"R$ 1.191,00","R$ 1.293,00",,,,,,
487,"R$ 64.355,00",35,30-40,2833,Casado,0,1,0,0,0,0,0,0,0,1,1,0,66,"R$ 1.047,00",1001-R$1250,0,140,67,38,153,2,4,3,12,8,0,0,0,0,0,0,0,0,3,11,"R$ 1.139,00","R$ 1.292,00",,,,,,
2016,"R$ 83.273,00",50,40-50,2801,Solteiro,0,0,1,0,0,0,0,1,0,0,1,2,98,"R$ 433,00",251-R$500,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,0,0,3,11,"R$ 1.188,00","R$ 1.290,00",,,,,,
449,"R$ 66.582,00",51,50-60,2277,Solteiro,0,0,1,0,0,0,0,0,0,1,0,0,83,"R$ 789,00",751-R$1000,25,420,16,38,0,1,2,8,9,1,0,0,0,0,0,0,0,0,3,11,"R$ 1.288,00","R$ 1.288,00",,,,,,
997,"R$ 70.924,00",55,50-60,2242,Casado,0,1,0,0,0,1,0,0,0,0,0,0,41,"R$ 635,00",501-R$750,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,1,0,0,3,11,"R$ 1.211,00","R$ 1.287,00",,,,,,
1031,"R$ 70.924,00",55,50-60,2242,Casado,0,1,0,0,0,1,0,0,0,0,0,0,41,"R$ 635,00",501-R$750,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,1,0,0,3,11,"R$ 1.211,00","R$ 1.287,00",,,,,,
1052,"R$ 70.713,00",54,50-60,2732,Juntos,0,0,0,1,0,0,0,1,0,0,0,1,23,"R$ 736,00",501-R$750,114,279,82,76,190,6,5,6,8,3,0,0,0,0,0,0,0,0,3,11,"R$ 1.097,00","R$ 1.287,00",,,,,,
1829,"R$ 82.733,00",36,30-40,2451,Solteiro,0,0,1,0,0,0,0,0,0,1,0,0,28,"R$ 712,00",501-R$750,50,420,65,38,38,1,8,4,7,4,0,1,0,0,0,0,0,0,3,11,"R$ 1.247,00","R$ 1.285,00",,,,,,
625,"R$ 62.859,00",61,60-70,2705,Divorciado,1,0,0,0,0,0,0,0,0,1,0,1,37,"R$ 1.063,00",1001-R$1250,89,102,16,12,25,4,9,4,6,6,0,0,0,0,0,0,0,0,3,11,"R$ 1.257,00","R$ 1.282,00",,,,,,
1767,"R$ 82.122,00",58,50-60,2477,Juntos,0,0,0,1,0,1,0,0,0,0,0,0,89,"R$ 734,00",501-R$750,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,1,0,0,3,11,"R$ 1.182,00","R$ 1.282,00",,,,,,
46,"R$ 72.550,00",66,60-70,2757,Casado,0,1,0,0,0,0,0,0,0,1,1,1,39,"R$ 826,00",751-R$1000,50,317,50,38,38,9,5,2,12,8,0,0,0,0,0,0,0,0,3,11,"R$ 1.243,00","R$ 1.281,00",,,,,,
153,"R$ 74.165,00",45,40-50,2583,Divorciado,1,0,0,0,0,0,0,0,0,1,0,0,9,"R$ 1.001,00",1001-R$1250,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0,0,3,11,"R$ 1.269,00","R$ 1.281,00",,,,,,
510,"R$ 77.863,00",62,60-70,2373,Juntos,0,0,0,1,0,0,0,0,0,1,0,0,20,"R$ 881,00",751-R$1000,38,319,16,25,12,1,4,5,10,2,0,0,0,0,0,0,0,0,3,11,"R$ 1.267,00","R$ 1.279,00",,,,,,
1475,"R$ 68.487,00",32,30-40,2691,Casado,0,1,0,0,0,0,0,1,0,0,0,0,48,"R$ 758,00",751-R$1000,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,0,3,11,"R$ 1.188,00","R$ 1.277,00",,,,,,
2053,"R$ 68.487,00",32,30-40,2691,Casado,0,1,0,0,0,0,0,1,0,0,0,0,48,"R$ 758,00",751-R$1000,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,0,3,11,"R$ 1.188,00","R$ 1.277,00",,,,,,
1578,"R$ 70.638,00",65,60-70,2552,Divorciado,1,0,0,0,0,0,0,0,1,0,0,0,69,"R$ 1.016,00",1001-R$1250,12,215,16,12,63,1,4,5,10,3,0,0,1,0,1,0,0,0,3,11,"R$ 1.208,00","R$ 1.271,00",,,,,,
15,"R$ 82.800,00",74,70-80,2741,Solteiro,0,0,1,0,0,0,0,0,0,1,0,0,23,"R$ 1.006,00",1001-R$1250,22,115,59,68,45,1,7,6,12,3,0,1,2,0,0,1,1,0,3,11,"R$ 1.225,00","R$ 1.270,00",,,,,,
357,"R$ 63.810,00",54,50-60,2754,Solteiro,0,0,1,0,0,0,0,1,0,0,0,1,45,"R$ 977,00",751-R$1000,12,253,16,12,101,4,4,3,12,8,0,0,1,0,1,0,0,0,3,11,"R$ 1.169,00","R$ 1.270,00",,,,,,
1398,"R$ 63.810,00",54,50-60,2754,Solteiro,0,0,1,0,0,0,0,1,0,0,0,1,45,"R$ 977,00",751-R$1000,12,253,16,12,101,4,4,3,12,8,0,0,1,0,1,0,0,0,3,11,"R$ 1.169,00","R$ 1.270,00",,,,,,
1546,"R$ 82.800,00",74,70-80,2741,Solteiro,0,0,1,0,0,0,0,0,0,1,0,0,23,"R$ 1.006,00",1001-R$1250,22,115,59,68,45,1,7,6,12,3,0,1,2,0,0,1,1,0,3,11,"R$ 1.225,00","R$ 1.270,00",,,,,,
2097,"R$ 65.220,00",55,50-60,2823,Juntos,0,0,0,1,0,0,0,0,0,1,0,0,3,"R$ 890,00",751-R$1000,63,292,0,25,12,4,8,4,7,6,0,1,0,0,0,0,0,0,3,11,"R$ 1.258,00","R$ 1.270,00",,,,,,
338,"R$ 60.000,00",44,40-50,2713,Solteiro,0,0,1,0,0,0,0,0,0,1,0,1,57,"R$ 1.048,00",1001-R$1250,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,0,0,3,11,"R$ 1.253,00","R$ 1.265,00",,,,,,
1802,"R$ 78.394,00",34,30-40,2658,Juntos,0,0,0,1,0,0,0,1,0,0,0,0,13,"R$ 298,00",251-R$500,27,697,216,24,166,1,4,6,5,2,0,1,0,0,0,0,0,0,3,11,"R$ 1.096,00","R$ 1.262,00",,,,,,
132,"R$ 86.111,00",58,50-60,2595,Casado,0,1,0,0,0,0,0,1,0,0,0,0,73,"R$ 399,00",251-R$500,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,0,0,3,11,"R$ 1.133,00","R$ 1.259,00",,,,,,
2065,"R$ 80.144,00",45,40-50,2431,Juntos,0,0,0,1,0,0,0,1,0,0,0,0,47,"R$ 240,00",0-R$250,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,0,0,3,11,"R$ 1.151,00","R$ 1.259,00",,,,,,
443,"R$ 66.664,00",38,30-40,2801,Juntos,0,0,0,1,0,1,0,0,0,0,0,0,78,"R$ 398,00",251-R$500,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,0,0,3,11,"R$ 1.225,00","R$ 1.257,00",,,,,,
1542,"R$ 63.972,00",56,50-60,2733,Solteiro,0,0,1,0,0,0,0,0,1,0,0,1,93,"R$ 928,00",751-R$1000,63,254,0,12,12,4,5,4,10,4,0,0,1,0,1,0,0,0,3,11,"R$ 1.245,00","R$ 1.257,00",,,,,,
1598,"R$ 66.664,00",38,30-40,2801,Juntos,0,0,0,1,0,1,0,0,0,0,0,0,78,"R$ 398,00",251-R$500,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,0,0,3,11,"R$ 1.225,00","R$ 1.257,00",,,,,,
253,"R$ 80.124,00",57,50-60,2162,Casado,0,1,0,0,0,0,0,1,0,0,0,0,47,"R$ 483,00",251-R$500,84,398,205,84,241,1,3,7,8,1,0,0,1,1,0,0,0,0,3,11,"R$ 1.013,00","R$ 1.254,00",,,,,,
447,"R$ 80.124,00",57,50-60,2162,Casado,0,1,0,0,0,0,0,1,0,0,0,0,47,"R$ 483,00",251-R$500,84,398,205,84,241,1,3,7,8,1,0,0,1,1,0,0,0,0,3,11,"R$ 1.013,00","R$ 1.254,00",,,,,,
1057,"R$ 87.171,00",39,30-40,2583,Casado,0,1,0,0,0,0,0,0,0,1,0,0,27,"R$ 1.001,00",1001-R$1250,44,107,58,44,44,1,6,7,11,2,0,0,2,1,0,1,0,0,3,11,"R$ 1.210,00","R$ 1.254,00",,,,,,
1902,"R$ 70.617,00",50,40-50,2530,Casado,0,1,0,0,0,0,0,1,0,0,0,0,45,"R$ 353,00",251-R$500,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0,0,3,11,"R$ 1.226,00","R$ 1.253,00",,,,,,
748,"R$ 67.430,00",33,30-40,2821,Juntos,0,0,0,1,0,0,0,1,0,0,0,0,6,"R$ 595,00",501-R$750,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,0,0,3,11,"R$ 1.122,00","R$ 1.243,00",,,,,,
66,"R$ 66.991,00",66,60-70,2815,Casado,0,1,0,0,0,0,0,0,1,0,0,0,1,"R$ 496,00",251-R$500,36,460,189,60,12,3,4,8,6,3,0,0,0,0,0,0,0,0,3,11,"R$ 1.229,00","R$ 1.241,00",,,,,,
720,"R$ 62.882,00",51,50-60,2848,Juntos,0,0,0,1,0,0,0,1,0,0,0,1,26,"R$ 509,00",501-R$750,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,0,0,3,11,"R$ 1.144,00","R$ 1.241,00",,,,,,
2136,"R$ 90.000,00",36,30-40,2347,Casado,0,1,0,0,0,0,0,1,0,0,0,0,91,"R$ 675,00",501-R$750,144,133,94,192,241,1,4,8,5,1,0,0,3,1,0,1,1,0,3,11,"R$ 997,00","R$ 1.238,00",,,,,,
2113,"R$ 78.499,00",63,60-70,2377,Solteiro,0,0,1,0,0,0,0,1,0,0,0,0,12,"R$ 912,00",751-R$1000,72,170,47,36,97,1,11,3,4,4,0,1,1,0,0,1,0,0,3,11,"R$ 1.140,00","R$ 1.237,00",,,,,,
63,"R$ 88.194,00",41,40-50,2261,Solteiro,0,0,1,0,0,1,0,0,0,0,0,1,19,"R$ 688,00",501-R$750,14,309,201,24,38,1,11,10,10,5,0,1,2,1,0,0,1,0,3,11,"R$ 1.198,00","R$ 1.236,00",,,,,,
1885,"R$ 92.556,00",60,50-60,2229,Juntos,0,0,0,1,0,1,0,0,0,0,0,0,32,"R$ 493,00",251-R$500,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0,0,3,11,"R$ 1.207,00","R$ 1.235,00",,,,,,
308,"R$ 64.325,00",59,50-60,2666,Divorciado,1,0,0,0,0,0,0,0,0,1,0,1,41,"R$ 731,00",501-R$750,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,0,0,3,11,"R$ 1.161,00","R$ 1.234,00",,,,,,
1666,"R$ 61.787,00",33,30-40,2517,Divorciado,1,0,0,0,0,0,0,0,1,0,0,0,71,"R$ 621,00",501-R$750,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,0,0,3,11,"R$ 1.149,00","R$ 1.234,00",,,,,,
870,"R$ 68.092,00",42,40-50,2354,Solteiro,0,0,1,0,0,0,0,0,1,0,0,0,7,"R$ 852,00",751-R$1000,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,0,0,3,11,"R$ 1.185,00","R$ 1.233,00",,,,,,
1284,"R$ 71.626,00",41,40-50,2764,Casado,0,1,0,0,0,0,0,1,0,0,0,0,94,"R$ 546,00",501-R$750,72,376,94,145,72,1,5,5,8,3,0,0,1,0,1,0,0,0,3,11,"R$ 1.161,00","R$ 1.233,00",,,,,,
1312,"R$ 71.434,00",58,50-60,2443,Casado,0,1,0,0,0,0,0,1,0,0,0,1,4,"R$ 711,00",501-R$750,36,217,172,96,168,3,7,4,7,4,0,0,2,0,1,0,1,0,3,11,"R$ 1.064,00","R$ 1.232,00",,,,,,
399,"R$ 75.865,00",77,70-80,2249,Casado,0,1,0,0,0,0,0,0,0,1,0,0,73,"R$ 483,00",251-R$500,0,591,156,0,12,1,3,5,10,1,0,0,0,0,0,0,0,0,3,11,"R$ 1.218,00","R$ 1.230,00",,,,,,
761,"R$ 71.466,00",46,40-50,2244,Solteiro,0,0,1,0,0,0,0,0,0,1,0,0,86,"R$ 412,00",251-R$500,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,0,3,11,"R$ 1.230,00","R$ 1.230,00",,,,,,
892,"R$ 75.114,00",28,20-30,2393,Juntos,0,0,0,1,0,0,0,1,0,0,0,0,40,"R$ 571,00",501-R$750,12,523,63,60,24,1,3,10,5,2,0,0,0,0,0,0,0,0,3,11,"R$ 1.205,00","R$ 1.229,00",,,,,,
1903,"R$ 64.849,00",63,60-70,2752,Solteiro,0,0,1,0,0,0,0,1,0,0,0,0,42,"R$ 652,00",501-R$750,48,350,94,84,108,1,9,3,6,5,0,1,0,0,0,0,0,0,3,11,"R$ 1.120,00","R$ 1.228,00",,,,,,
1927,"R$ 80.872,00",69,60-70,2207,Solteiro,0,0,1,0,0,0,0,1,0,0,0,0,60,"R$ 483,00",251-R$500,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,0,3,11,"R$ 1.120,00","R$ 1.228,00",,,,,,
2072,"R$ 78.128,00",46,40-50,2289,Casado,0,1,0,0,0,0,0,0,0,1,0,1,89,"R$ 934,00",751-R$1000,24,230,16,24,36,2,8,4,6,3,0,0,2,0,1,1,0,0,3,11,"R$ 1.192,00","R$ 1.228,00",,,,,,
1256,"R$ 66.303,00",49,40-50,2647,Casado,0,1,0,0,0,0,0,1,0,0,0,1,56,"R$ 1.090,00",1001-R$1250,12,96,16,12,60,4,3,4,11,8,0,0,1,0,1,0,0,0,3,11,"R$ 1.166,00","R$ 1.226,00",,,,,,
83,"R$ 79.593,00",47,40-50,2207,Casado,0,1,0,0,0,0,0,1,0,0,0,0,70,"R$ 350,00",251-R$500,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,1,0,0,3,11,"R$ 1.076,00","R$ 1.221,00",,,,,,
1015,"R$ 79.593,00",47,40-50,2207,Casado,0,1,0,0,0,0,0,1,0,0,0,0,70,"R$ 350,00",251-R$500,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,1,0,0,3,11,"R$ 1.076,00","R$ 1.221,00",,,,,,
362,"R$ 66.426,00",59,50-60,2429,Juntos,0,0,0,1,0,0,0,0,0,1,0,1,14,"R$ 1.043,00",1001-R$1250,24,97,32,24,157,2,3,5,10,6,0,0,0,0,0,0,0,0,3,11,"R$ 1.063,00","R$ 1.220,00",,,,,,
2203,"R$ 56.981,00",39,30-40,2314,Divorciado,1,0,0,0,0,0,0,1,0,0,0,0,91,"R$ 908,00",751-R$1000,48,217,32,12,24,1,2,3,13,6,0,0,1,0,1,0,0,0,3,11,"R$ 1.193,00","R$ 1.217,00",,,,,,
737,"R$ 62.220,00",48,40-50,2846,Juntos,0,0,0,1,0,0,0,0,0,1,0,1,55,"R$ 799,00",751-R$1000,12,375,16,12,12,5,7,6,5,6,0,1,0,0,0,0,0,0,3,11,"R$ 1.202,00","R$ 1.214,00",,,,,,
926,"R$ 51.563,00",33,30-40,2795,Casado,0,1,0,0,0,0,0,0,0,1,0,0,60,"R$ 1.166,00",1001-R$1250,0,48,0,0,36,1,4,4,10,8,0,0,2,0,1,1,0,0,3,11,"R$ 1.178,00","R$ 1.214,00",,,,,,
619,"R$ 84.574,00",68,60-70,2549,Solteiro,0,0,1,0,0,0,0,1,0,0,0,0,72,"R$ 387,00",251-R$500,20,713,38,54,163,1,9,11,11,5,0,0,0,0,0,0,0,0,3,11,"R$ 1.049,00","R$ 1.212,00",,,,,,
683,"R$ 71.022,00",42,40-50,2297,Divorciado,1,0,0,0,0,0,0,1,0,0,0,1,30,"R$ 909,00",751-R$1000,12,278,0,12,242,3,5,2,11,8,0,0,1,1,0,0,0,0,3,11,"R$ 969,00","R$ 1.211,00",,,,,,
1163,"R$ 54.959,00",59,50-60,2685,Divorciado,1,0,0,0,0,0,0,0,0,1,0,1,55,"R$ 1.148,00",1001-R$1250,0,60,0,0,24,3,9,5,4,7,0,1,1,0,1,0,0,0,3,11,"R$ 1.184,00","R$ 1.208,00",,,,,,
1681,"R$ 58.656,00",64,60-70,2806,Juntos,0,0,0,1,0,0,0,0,1,0,0,1,25,"R$ 962,00",751-R$1000,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,1,0,0,3,11,"R$ 1.196,00","R$ 1.208,00",,,,,,
165,"R$ 83.837,00",72,70-80,2719,Casado,0,1,0,0,0,0,0,0,0,1,0,0,79,"R$ 847,00",751-R$1000,66,119,86,89,111,1,9,10,5,4,0,1,2,0,1,0,1,0,3,11,"R$ 1.096,00","R$ 1.207,00",,,,,,
559,"R$ 61.996,00",43,40-50,2673,Casado,0,1,0,0,0,0,0,0,0,1,0,1,27,"R$ 1.050,00",1001-R$1250,12,144,0,0,24,3,6,4,8,5,0,1,3,0,1,0,1,1,3,11,"R$ 1.182,00","R$ 1.206,00",,,,,,
1003,"R$ 64.504,00",67,60-70,2641,Juntos,0,0,0,1,0,0,0,0,0,1,1,2,81,"R$ 986,00",751-R$1000,36,168,16,0,108,7,11,3,4,7,0,1,0,0,0,0,0,0,3,11,"R$ 1.098,00","R$ 1.206,00",,,,,,
658,"R$ 81.300,00",57,50-60,2766,Casado,0,1,0,0,0,0,0,0,0,1,0,1,17,"R$ 1.004,00",1001-R$1250,12,145,32,12,36,3,10,3,5,5,0,1,1,0,0,0,1,0,3,11,"R$ 1.169,00","R$ 1.205,00",,,,,,
1830,"R$ 74.290,00",49,40-50,2480,Divorciado,1,0,0,0,0,0,0,0,1,0,0,1,70,"R$ 1.121,00",1001-R$1250,0,72,0,12,12,4,10,8,10,6,0,0,2,0,1,0,1,0,3,11,"R$ 1.193,00","R$ 1.205,00",,,,,,
189,"R$ 75.922,00",52,50-60,2361,Solteiro,0,0,1,0,0,0,0,1,0,0,0,0,60,"R$ 265,00",251-R$500,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,0,3,11,"R$ 1.111,00","R$ 1.203,00",,,,,,
1206,"R$ 75.032,00",61,60-70,2586,Casado,0,1,0,0,0,0,0,0,0,1,0,1,74,"R$ 952,00",751-R$1000,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,0,0,3,11,"R$ 1.191,00","R$ 1.203,00",,,,,,
969,"R$ 79.689,00",44,40-50,2572,Solteiro,0,0,1,0,0,1,0,0,0,0,0,0,65,"R$ 311,00",251-R$500,26,640,180,37,121,1,4,9,13,2,0,0,0,0,0,0,0,0,3,11,"R$ 1.073,00","R$ 1.194,00",,,,,,
1039,"R$ 72.228,00",68,60-70,2738,Solteiro,0,0,1,0,0,0,0,1,0,0,0,0,87,"R$ 631,00",501-R$750,28,491,30,14,56,1,6,7,8,3,0,0,0,0,0,0,0,0,3,11,"R$ 1.138,00","R$ 1.194,00",,,,,,
1789,"R$ 72.071,00",66,60-70,2659,Divorciado,1,0,0,0,0,0,0,1,0,0,0,1,4,"R$ 531,00",501-R$750,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,0,3,11,"R$ 1.038,00","R$ 1.188,00",,,,,,
2134,"R$ 72.071,00",66,60-70,2659,Divorciado,1,0,0,0,0,0,0,1,0,0,0,1,4,"R$ 531,00",501-R$750,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,0,3,11,"R$ 1.038,00","R$ 1.188,00",,,,,,
1718,"R$ 70.321,00",73,70-80,2688,Juntos,0,0,0,1,0,0,0,1,0,0,0,0,6,"R$ 303,00",251-R$500,23,751,82,26,191,1,6,5,13,4,0,1,0,0,0,0,0,0,3,11,"R$ 994,00","R$ 1.185,00",,,,,,
965,"R$ 80.763,00",70,60-70,2477,Casado,0,1,0,0,0,0,0,1,0,0,0,0,17,"R$ 674,00",501-R$750,168,108,192,42,231,1,5,11,6,3,0,1,2,0,0,1,1,0,3,11,"R$ 953,00","R$ 1.184,00",,,,,,
191,"R$ 102.160,00",43,40-50,2763,Juntos,0,0,0,1,0,0,0,0,0,1,0,0,54,"R$ 763,00",751-R$1000,29,138,76,176,58,0,7,9,10,4,0,1,3,0,1,1,1,0,3,11,"R$ 1.124,00","R$ 1.182,00",,,,,,
886,"R$ 85.072,00",43,40-50,2240,Solteiro,0,0,1,0,0,0,0,1,0,0,0,0,94,"R$ 494,00",251-R$500,92,391,194,11,241,1,3,4,10,0,0,0,0,0,0,0,0,0,3,11,"R$ 941,00","R$ 1.182,00",,,,,,
2024,"R$ 81.044,00",73,70-80,2343,Casado,0,1,0,0,0,1,0,0,0,0,0,0,0,"R$ 450,00",251-R$500,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,0,0,3,11,"R$ 1.156,00","R$ 1.182,00",,,,,,
180,"R$ 66.973,00",31,30-40,2567,Juntos,0,0,0,1,0,0,0,0,0,1,0,0,98,"R$ 466,00",251-R$500,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,0,0,3,11,"R$ 1.078,00","R$ 1.180,00",,,,,,
1010,"R$ 68.316,00",56,50-60,2761,Juntos,0,0,0,1,0,1,0,0,0,0,0,1,54,"R$ 806,00",751-R$1000,80,161,120,11,33,5,10,7,10,6,0,0,0,0,0,0,0,0,3,11,"R$ 1.145,00","R$ 1.178,00",,,,,,
1792,"R$ 72.282,00",69,60-70,2504,Solteiro,0,0,1,0,0,0,0,1,0,0,0,0,70,"R$ 503,00",501-R$750,27,419,90,139,153,1,5,7,9,7,0,1,0,0,0,0,0,0,3,11,"R$ 1.025,00","R$ 1.178,00",,,,,,
1502,"R$ 82.032,00",72,70-80,2244,Viúvo,0,0,0,0,1,0,0,0,0,1,0,0,54,"R$ 332,00",251-R$500,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,0,0,3,11,"R$ 1.120,00","R$ 1.177,00",,,,,,
2022,"R$ 65.308,00",47,40-50,2450,Casado,0,1,0,0,0,0,0,1,0,0,0,0,60,"R$ 713,00",501-R$750,0,264,120,80,34,1,7,8,12,4,0,0,2,0,0,1,1,0,3,11,"R$ 1.143,00","R$ 1.177,00",,,,,,
2185,"R$ 82.032,00",72,70-80,2244,Viúvo,0,0,0,0,1,0,0,0,0,1,0,0,54,"R$ 332,00",251-R$500,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,0,0,3,11,"R$ 1.120,00","R$ 1.177,00",,,,,,
33,"R$ 68.657,00",74,70-80,2653,Casado,0,1,0,0,0,0,0,0,1,0,0,0,4,"R$ 482,00",251-R$500,34,471,119,68,22,1,3,5,9,7,0,0,0,0,0,0,0,0,3,11,"R$ 1.152,00","R$ 1.174,00",,,,,,
149,"R$ 80.317,00",65,60-70,2472,Solteiro,0,0,1,0,0,0,0,1,0,0,0,0,64,"R$ 536,00",501-R$750,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,0,0,3,11,"R$ 1.117,00","R$ 1.174,00",,,,,,
593,"R$ 81.168,00",55,50-60,2212,Casado,0,1,0,0,0,0,0,1,0,0,0,0,84,"R$ 410,00",251-R$500,0,592,147,22,22,1,6,4,7,3,0,0,1,0,0,0,1,0,3,11,"R$ 1.149,00","R$ 1.171,00",,,,,,
1899,"R$ 80.982,00",61,60-70,2696,Solteiro,0,0,1,0,0,0,0,1,0,0,1,1,48,"R$ 505,00",501-R$750,137,401,104,22,22,3,11,5,11,5,1,0,0,0,0,0,0,0,3,11,"R$ 1.147,00","R$ 1.169,00",,,,,,
337,"R$ 72.099,00",46,40-50,2769,Casado,0,1,0,0,0,0,0,1,0,0,0,0,18,"R$ 546,00",501-R$750,91,410,119,0,22,1,3,4,10,1,0,0,0,0,0,0,0,0,3,11,"R$ 1.144,00","R$ 1.166,00",,,,,,
717,"R$ 67.432,00",47,40-50,2616,Casado,0,1,0,0,0,0,0,1,0,0,0,1,69,"R$ 432,00",251-R$500,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,0,0,3,11,"R$ 995,00","R$ 1.165,00",,,,,,
1998,"R$ 77.027,00",68,60-70,2303,Casado,0,1,0,0,0,0,0,0,1,0,0,1,23,"R$ 820,00",751-R$1000,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,0,3,11,"R$ 1.153,00","R$ 1.164,00",,,,,,
635,"R$ 67.445,00",46,40-50,2845,Casado,0,1,0,0,0,0,0,1,0,0,0,1,63,"R$ 757,00",751-R$1000,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,0,3,11,"R$ 1.152,00","R$ 1.163,00",,,,,,
1530,"R$ 67.445,00",46,40-50,2845,Casado,0,1,0,0,0,0,0,1,0,0,0,1,63,"R$ 757,00",751-R$1000,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,0,3,11,"R$ 1.152,00","R$ 1.163,00",,,,,,
