Income,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,AcceptedCmpOverall,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Z_CostContact,Z_Revenue,MntRegularProds,MntTotal,,,
"R$ 41.003,00",57,2628,1,0,0,0,0,0,0,0,0,1,0,0,11,123,133,142,71,44,88,1,6,2,8,6,0,0,0,0,0,0,0,0,3,11,"R$ 425,00","R$ 513,00",,,
"R$ 19.444,00",38,2286,0,0,0,1,0,0,0,1,0,0,1,0,8,16,0,23,3,2,10,3,4,1,2,7,0,1,0,0,0,0,0,0,3,11,"R$ 34,00","R$ 44,00",,,
"R$ 36.301,00",44,2406,0,0,0,1,0,1,0,0,0,0,1,0,53,11,12,35,3,5,12,1,3,0,3,7,0,0,0,0,0,0,0,0,3,11,"R$ 54,00","R$ 66,00",,,
"R$ 73.059,00",73,2461,0,0,0,1,0,0,0,0,0,1,0,1,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,0,0,3,11,"R$ 953,00","R$ 1.024,00",,,
"R$ 42.731,00",51,2410,0,0,0,1,0,0,0,0,0,1,1,0,64,159,2,51,6,2,24,3,4,1,5,5,0,0,0,0,0,0,0,0,3,11,"R$ 196,00","R$ 220,00",,,
"R$ 52.854,00",61,2256,0,1,0,0,0,0,0,0,0,1,1,1,43,105,0,10,0,1,0,2,2,1,4,5,0,0,0,0,0,0,0,0,3,11,"R$ 116,00","R$ 116,00",,,
"R$ 22.775,00",42,2534,0,0,0,1,0,0,0,1,0,0,1,0,40,5,1,8,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,0,3,11,"R$ 13,00","R$ 14,00",,,
"R$ 46.681,00",72,2423,0,0,0,1,0,0,0,0,0,1,0,2,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,0,0,3,11,"R$ 349,00","R$ 387,00",,,
"R$ 59.821,00",65,2602,0,1,0,0,0,0,0,0,0,1,0,1,11,629,0,70,0,0,35,6,11,2,7,8,0,0,0,0,0,0,0,0,3,11,"R$ 664,00","R$ 699,00",,,
"R$ 50.002,00",66,2536,1,0,0,0,0,0,0,1,0,0,0,1,21,443,5,71,21,16,82,2,8,2,7,7,0,0,0,0,0,0,0,0,3,11,"R$ 474,00","R$ 556,00",,,
"R$ 69.755,00",75,2429,0,1,0,0,0,0,0,1,0,0,0,0,23,217,77,373,111,23,93,1,3,6,12,1,0,0,0,0,0,0,0,0,3,11,"R$ 708,00","R$ 801,00",,,
"R$ 44.078,00",51,2169,0,1,0,0,0,0,0,1,0,0,1,1,17,24,1,10,2,0,4,2,2,0,3,5,0,0,0,0,0,0,0,0,3,11,"R$ 33,00","R$ 37,00",,,
"R$ 30.560,00",44,2526,0,0,0,1,0,0,0,0,1,0,1,0,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,0,0,3,11,"R$ 17,00","R$ 24,00",,,
"R$ 35.924,00",51,2257,0,0,0,1,0,0,0,0,1,0,1,1,56,8,0,14,2,3,7,1,1,0,3,5,0,0,0,0,0,0,0,0,3,11,"R$ 20,00","R$ 27,00",,,
"R$ 64.140,00",56,2438,1,0,0,0,0,0,0,0,0,1,0,2,71,1459,0,61,0,15,215,5,2,5,6,5,0,1,3,1,0,1,0,1,3,11,"R$ 1.320,00","R$ 1.535,00",,,
"R$ 56.386,00",39,2769,0,0,0,1,0,0,0,1,0,0,1,1,51,230,48,214,13,32,75,8,9,1,7,9,0,0,0,0,0,0,0,0,3,11,"R$ 462,00","R$ 537,00",,,
"R$ 24.594,00",41,2360,0,0,0,1,0,0,1,0,0,0,1,0,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,0,0,3,11,"R$ 11,00","R$ 20,00",,,
"R$ 75.774,00",39,2217,0,0,0,1,0,1,0,0,0,0,1,0,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,0,3,11,"R$ 711,00","R$ 767,00",,,
"R$ 39.228,00",60,2574,1,0,0,0,0,0,0,0,1,0,0,0,1,7,1,6,0,3,3,1,0,0,3,4,0,0,0,0,0,0,0,0,3,11,"R$ 14,00","R$ 17,00",,,
"R$ 58.494,00",46,2358,0,1,0,0,0,0,0,0,1,0,0,1,56,298,7,68,4,0,19,2,6,2,6,6,0,0,0,0,0,0,0,0,3,11,"R$ 358,00","R$ 377,00",,,
"R$ 58.684,00",39,2172,0,0,1,0,0,0,0,1,0,0,0,0,71,479,35,179,28,7,85,1,5,3,12,2,0,0,1,0,1,0,0,0,3,11,"R$ 643,00","R$ 728,00",,,
"R$ 57.136,00",53,2566,1,0,0,0,0,0,0,1,0,0,0,0,18,267,140,599,34,12,127,1,7,5,7,6,0,1,0,0,0,0,0,0,3,11,"R$ 925,00","R$ 1.052,00",,,
"R$ 56.551,00",70,2212,0,0,0,0,1,0,0,0,0,1,1,1,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,0,3,11,"R$ 106,00","R$ 122,00",,,
"R$ 22.448,00",38,2282,0,1,0,0,0,0,0,1,0,0,1,0,86,3,1,8,23,2,18,3,2,1,3,3,0,0,0,0,0,0,0,0,3,11,"R$ 19,00","R$ 37,00",,,
"R$ 82.014,00",59,2837,0,0,1,0,0,0,0,1,0,0,0,0,48,980,37,265,35,163,31,1,3,6,12,6,0,1,0,0,0,0,0,0,3,11,"R$ 1.449,00","R$ 1.480,00",,,
"R$ 34.213,00",57,2819,0,0,0,0,1,0,0,1,0,0,1,1,2,50,4,28,6,3,26,3,3,1,2,9,0,1,0,0,0,0,0,0,3,11,"R$ 65,00","R$ 91,00",,,
"R$ 25.358,00",73,2501,0,0,0,0,1,0,0,0,0,1,0,1,57,19,0,5,0,0,8,2,1,0,3,6,0,0,0,0,0,0,0,0,3,11,"R$ 16,00","R$ 24,00",,,
"R$ 35.544,00",42,2272,0,0,1,0,0,0,0,0,1,0,1,0,77,30,5,23,4,1,4,1,2,0,3,7,0,0,0,0,0,0,0,0,3,11,"R$ 59,00","R$ 63,00",,,
"R$ 36.634,00",66,2556,0,0,0,1,0,0,0,0,1,0,0,1,0,213,9,76,4,3,30,3,5,2,5,7,0,0,0,0,0,0,0,0,3,11,"R$ 275,00","R$ 305,00",,,
"R$ 62.670,00",66,2306,0,1,0,0,0,0,0,0,0,1,0,1,57,539,30,92,80,46,38,1,5,3,13,3,0,0,0,0,0,0,0,0,3,11,"R$ 749,00","R$ 787,00",,,
"R$ 50.334,00",48,2499,0,0,0,1,0,1,0,0,0,0,0,1,24,284,16,160,84,16,134,6,7,4,6,6,0,0,0,0,0,0,0,0,3,11,"R$ 426,00","R$ 560,00",,,
"R$ 72.066,00",39,2165,0,0,1,0,0,0,0,1,0,0,0,0,55,1003,34,536,134,51,34,1,4,6,6,2,0,1,2,0,0,1,1,0,3,11,"R$ 1.724,00","R$ 1.758,00",,,
"R$ 50.729,00",62,2582,0,0,1,0,0,0,0,0,0,1,1,1,62,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0,0,0,3,11,"R$ 392,00","R$ 444,00",,,
"R$ 34.916,00",52,2569,0,0,0,1,0,0,0,1,0,0,2,0,89,51,23,82,33,0,42,4,5,1,3,9,0,0,0,0,0,0,0,0,3,11,"R$ 147,00","R$ 189,00",,,
"R$ 64.892,00",44,2190,1,0,0,0,0,0,0,1,0,0,0,1,77,527,24,230,32,24,65,2,6,4,12,4,0,0,0,0,0,0,0,0,3,11,"R$ 772,00","R$ 837,00",,,
"R$ 43.602,00",54,2329,0,0,1,0,0,0,0,1,0,0,1,1,45,19,5,12,10,3,19,3,3,1,2,6,0,0,0,0,0,0,0,0,3,11,"R$ 30,00","R$ 49,00",,,
"R$ 33.996,00",31,2450,0,0,1,0,0,0,0,0,0,1,0,0,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,0,0,3,11,"R$ 59,00","R$ 65,00",,,
"R$ 41.473,00",35,2534,0,0,1,0,0,1,0,0,0,0,1,0,80,21,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,0,0,0,3,11,"R$ 58,00","R$ 67,00",,,
"R$ 63.246,00",53,2472,0,1,0,0,0,0,0,0,0,1,0,2,60,593,30,91,29,22,7,1,6,3,12,4,0,0,0,0,0,0,0,0,3,11,"R$ 758,00","R$ 765,00",,,
"R$ 36.732,00",61,2341,0,1,0,0,0,0,0,0,0,1,1,1,71,21,5,3,10,1,7,3,1,1,4,2,0,0,0,0,0,0,0,0,3,11,"R$ 33,00","R$ 40,00",,,
"R$ 69.084,00",50,2381,0,1,0,0,0,0,0,0,0,1,1,0,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,0,0,3,11,"R$ 1.526,00","R$ 1.556,00",,,
"R$ 77.766,00",53,2651,0,1,0,0,0,0,0,0,0,1,0,1,97,1004,59,265,115,59,27,2,11,10,11,6,0,1,1,1,0,0,0,0,3,11,"R$ 1.475,00","R$ 1.502,00",,,
"R$ 37.929,00",35,2493,0,0,1,0,0,0,0,0,0,1,0,0,49,202,2,46,3,2,10,2,4,2,5,7,0,1,2,0,1,0,1,0,3,11,"R$ 245,00","R$ 255,00",,,
"R$ 86.610,00",69,2456,0,0,0,1,0,0,0,1,0,0,0,0,66,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0,0,0,0,3,11,"R$ 1.497,00","R$ 1.550,00",,,
"R$ 80.141,00",34,2693,0,1,0,0,0,0,0,0,1,0,0,0,20,1184,102,673,52,40,40,1,7,4,10,6,0,1,1,0,0,1,0,0,3,11,"R$ 2.011,00","R$ 2.051,00",,,
"R$ 72.635,00",65,2550,0,1,0,0,0,1,0,0,0,0,0,0,54,390,22,323,104,35,107,1,6,8,6,3,0,0,1,0,0,0,1,0,3,11,"R$ 767,00","R$ 874,00",,,
"R$ 69.016,00",50,2743,0,1,0,0,0,0,0,1,0,0,0,1,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,0,0,3,11,"R$ 1.211,00","R$ 1.372,00",,,
"R$ 20.193,00",29,2737,0,0,0,1,0,1,0,0,0,0,0,0,18,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,0,0,3,11,"R$ 64,00","R$ 73,00",,,
"R$ 27.573,00",45,2620,0,1,0,0,0,0,0,1,0,0,1,0,45,50,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0,0,0,0,3,11,"R$ 214,00","R$ 229,00",,,
"R$ 15.862,00",41,2526,0,0,1,0,0,0,1,0,0,0,1,0,26,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,0,0,3,11,"R$ 16,00","R$ 26,00",,,
"R$ 49.544,00",44,2661,0,1,0,0,0,0,0,0,0,1,1,0,0,308,0,73,0,0,23,2,5,1,8,7,0,0,0,0,0,0,0,0,3,11,"R$ 358,00","R$ 381,00",,,
"R$ 33.228,00",40,2316,0,1,0,0,0,0,0,1,0,0,1,0,28,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,0,0,3,11,"R$ 61,00","R$ 66,00",,,
"R$ 70.440,00",42,2423,0,0,0,1,0,0,0,1,0,0,0,0,49,690,117,499,76,102,88,1,5,10,7,3,0,0,1,0,0,0,1,0,3,11,"R$ 1.396,00","R$ 1.484,00",,,
"R$ 38.232,00",49,2322,0,0,0,1,0,0,0,1,0,0,1,1,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,0,0,3,11,"R$ 56,00","R$ 89,00",,,
"R$ 22.554,00",65,2762,0,1,0,0,0,0,0,0,0,1,1,1,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,0,0,3,11,"R$ 33,00","R$ 37,00",,,
"R$ 23.536,00",37,2184,0,1,0,0,0,0,0,0,0,1,1,0,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,0,3,11,"R$ 8,00","R$ 9,00",,,
"R$ 49.413,00",68,2406,0,1,0,0,0,0,0,1,0,0,0,1,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,0,0,3,11,"R$ 212,00","R$ 258,00",,,
"R$ 42.231,00",51,2255,0,1,0,0,0,0,0,1,0,0,1,1,99,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,0,0,3,11,"R$ 29,00","R$ 33,00",,,
"R$ 78.789,00",40,2849,1,0,0,0,0,0,0,0,1,0,0,0,12,667,50,850,21,83,83,1,4,6,5,2,0,1,0,0,0,0,0,0,3,11,"R$ 1.588,00","R$ 1.671,00",,,
"R$ 56.534,00",52,2500,0,0,0,1,0,0,0,1,0,0,0,1,35,691,7,61,10,0,46,4,10,4,7,8,0,1,2,0,1,0,0,1,3,11,"R$ 723,00","R$ 769,00",,,
"R$ 58.350,00",49,2700,0,0,1,0,0,0,0,1,0,0,0,1,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,0,0,3,11,"R$ 841,00","R$ 921,00",,,
"R$ 81.217,00",31,2504,0,0,1,0,0,0,0,1,0,0,0,0,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,0,0,3,11,"R$ 989,00","R$ 1.073,00",,,
"R$ 49.090,00",69,2504,0,0,1,0,0,0,0,1,0,0,0,1,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,0,0,3,11,"R$ 488,00","R$ 588,00",,,
"R$ 61.787,00",33,2517,1,0,0,0,0,0,0,0,1,0,0,0,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,0,0,3,11,"R$ 1.149,00","R$ 1.234,00",,,
"R$ 18.169,00",35,2654,0,1,0,0,0,0,0,0,0,1,1,0,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,0,3,11,"R$ 7,00","R$ 14,00",,,
"R$ 24.336,00",39,2830,0,0,1,0,0,1,0,0,0,0,1,0,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,0,0,3,11,"R$ 7,00","R$ 19,00",,,
"R$ 18.222,00",30,2704,0,1,0,0,0,0,0,1,0,0,0,0,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,0,0,3,11,"R$ 39,00","R$ 53,00",,,
"R$ 62.335,00",68,2561,1,0,0,0,0,0,0,1,0,0,0,1,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,0,0,3,11,"R$ 656,00","R$ 682,00",,,
"R$ 42.033,00",49,2807,0,0,0,1,0,1,0,0,0,0,1,1,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,0,0,3,11,"R$ 11,00","R$ 18,00",,,
"R$ 86.580,00",37,2646,0,1,0,0,0,0,0,0,0,1,0,0,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,1,0,0,3,11,"R$ 706,00","R$ 726,00",,,
"R$ 41.437,00",63,2804,1,0,0,0,0,0,0,0,0,1,1,1,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,0,3,11,"R$ 30,00","R$ 31,00",,,
"R$ 73.705,00",69,2275,0,0,0,0,1,0,0,0,1,0,0,2,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,0,0,3,11,"R$ 1.481,00","R$ 1.588,00",,,
"R$ 61.064,00",44,2826,0,1,0,0,0,0,0,1,0,0,0,1,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,0,0,3,11,"R$ 720,00","R$ 900,00",,,
"R$ 38.452,00",65,2250,0,1,0,0,0,0,0,0,1,0,1,1,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,0,3,11,"R$ 68,00","R$ 70,00",,,
"R$ 18.358,00",31,2380,0,0,1,0,0,0,0,1,0,0,1,0,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,0,0,3,11,"R$ 49,00","R$ 53,00",,,
"R$ 55.012,00",47,2259,0,0,0,1,0,0,0,0,0,1,0,1,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,0,0,3,11,"R$ 634,00","R$ 647,00",,,
"R$ 9.722,00",47,2794,0,0,0,1,0,0,1,0,0,0,1,0,7,6,17,16,6,16,42,4,3,1,3,8,0,1,0,0,0,0,0,0,3,11,"R$ 19,00","R$ 61,00",,,
"R$ 38.175,00",36,2438,0,1,0,0,0,0,0,0,0,1,1,0,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,0,0,3,11,"R$ 147,00","R$ 150,00",,,
"R$ 58.656,00",64,2806,0,0,0,1,0,0,0,0,1,0,0,1,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,1,0,0,3,11,"R$ 1.196,00","R$ 1.208,00",,,
"R$ 52.117,00",55,2841,0,0,0,1,0,0,0,1,0,0,0,1,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,0,0,3,11,"R$ 239,00","R$ 259,00",,,
"R$ 64.813,00",42,2337,0,1,0,0,0,0,0,1,0,0,1,0,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,0,0,3,11,"R$ 641,00","R$ 693,00",,,
"R$ 54.222,00",47,2279,0,1,0,0,0,0,0,0,0,1,0,1,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,0,0,3,11,"R$ 250,00","R$ 257,00",,,
"R$ 83.512,00",34,2171,0,1,0,0,0,0,0,1,0,0,0,0,31,1060,61,835,80,20,101,1,4,7,10,1,0,1,4,1,0,1,1,1,3,11,"R$ 1.955,00","R$ 2.056,00",,,
"R$ 77.520,00",61,2464,0,1,0,0,0,0,0,0,1,0,0,1,30,940,44,396,0,88,58,1,8,7,7,4,0,1,3,1,0,1,1,0,3,11,"R$ 1.410,00","R$ 1.468,00",,,
"R$ 41.154,00",42,2605,0,0,0,1,0,0,0,1,0,0,0,1,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,0,0,3,11,"R$ 55,00","R$ 62,00",,,
"R$ 80.398,00",54,2755,0,1,0,0,0,0,0,1,0,0,0,0,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,1,0,0,3,11,"R$ 1.545,00","R$ 1.571,00",,,
"R$ 18.746,00",28,2190,0,0,1,0,0,0,1,0,0,0,1,0,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,0,0,3,11,"R$ 24,00","R$ 44,00",,,
"R$ 35.196,00",36,2752,0,0,0,1,0,0,0,1,0,0,1,0,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,0,0,3,11,"R$ 123,00","R$ 310,00",,,
"R$ 60.230,00",64,2564,0,0,1,0,0,0,0,1,0,0,0,1,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,0,0,3,11,"R$ 987,00","R$ 1.027,00",,,
"R$ 22.108,00",43,2211,0,1,0,0,0,0,0,1,0,0,1,1,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,0,0,3,11,"R$ 19,00","R$ 25,00",,,
"R$ 44.392,00",46,2456,0,0,0,1,0,0,0,1,0,0,1,1,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,0,0,3,11,"R$ 153,00","R$ 182,00",,,
"R$ 55.424,00",44,2740,0,1,0,0,0,0,0,0,0,1,0,1,6,462,61,184,10,53,107,4,7,5,9,6,0,1,1,1,0,0,0,0,3,11,"R$ 663,00","R$ 770,00",,,
"R$ 17.688,00",41,2691,0,1,0,0,0,0,0,1,0,0,1,0,82,2,2,1,3,1,2,1,1,0,2,8,1,0,0,0,0,0,0,0,3,11,"R$ 7,00","R$ 9,00",,,
"R$ 92.491,00",37,2583,0,1,0,0,0,0,0,0,0,1,0,0,71,979,44,935,29,25,22,1,7,5,12,3,0,1,3,0,1,1,1,0,3,11,"R$ 1.990,00","R$ 2.012,00",,,
"R$ 90.273,00",29,2356,0,0,1,0,0,0,0,1,0,0,0,0,32,704,129,853,120,74,111,1,5,6,7,2,0,1,3,0,1,1,1,0,3,11,"R$ 1.769,00","R$ 1.880,00",,,
"R$ 82.571,00",58,2247,0,0,0,0,1,0,0,0,0,1,0,0,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,1,0,0,3,11,"R$ 1.528,00","R$ 1.607,00",,,
"R$ 38.513,00",38,2311,0,0,1,0,0,0,0,0,0,1,1,0,20,172,3,115,16,0,18,5,6,1,5,8,0,1,0,0,0,0,0,0,3,11,"R$ 288,00","R$ 306,00",,,
"R$ 16.653,00",41,2231,0,0,1,0,0,0,0,0,1,0,1,0,10,5,7,31,15,4,7,3,2,1,3,6,0,1,0,0,0,0,0,0,3,11,"R$ 55,00","R$ 62,00",,,
"R$ 42.586,00",65,2767,0,0,0,1,0,0,0,1,0,0,1,1,7,194,2,56,0,0,0,5,4,1,6,8,0,1,0,0,0,0,0,0,3,11,"R$ 252,00","R$ 252,00",,,
"R$ 23.529,00",55,2697,0,0,1,0,0,0,1,0,0,0,0,1,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,0,0,3,11,"R$ 14,00","R$ 34,00",,,
"R$ 74.881,00",59,2637,0,0,0,1,0,0,0,0,1,0,1,1,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0,0,3,11,"R$ 856,00","R$ 910,00",,,
"R$ 71.107,00",69,2656,0,1,0,0,0,0,0,1,0,0,0,1,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,0,0,3,11,"R$ 937,00","R$ 1.132,00",,,
"R$ 46.910,00",56,2257,0,0,0,1,0,0,0,0,0,1,1,1,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0,0,3,11,"R$ 56,00","R$ 62,00",,,
"R$ 18.690,00",61,2707,0,1,0,0,0,0,0,1,0,0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,0,3,11,"R$ 22,00","R$ 41,00",,,
"R$ 37.244,00",65,2587,1,0,0,0,0,0,0,1,0,0,1,1,90,18,2,10,0,0,25,1,1,1,2,7,0,0,1,1,0,0,0,0,3,11,"R$ 5,00","R$ 30,00",,,
"R$ 82.427,00",54,2268,0,0,0,1,0,0,0,1,0,0,0,0,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,1,0,0,3,11,"R$ 1.242,00","R$ 1.349,00",,,
"R$ 75.342,00",62,2578,0,0,1,0,0,1,0,0,0,0,0,1,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,0,0,3,11,"R$ 511,00","R$ 537,00",,,
"R$ 70.044,00",66,2655,1,0,0,0,0,0,0,1,0,0,0,1,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,0,0,3,11,"R$ 1.476,00","R$ 1.490,00",,,
"R$ 79.146,00",53,2225,0,0,1,0,0,0,0,1,0,0,1,1,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,0,3,11,"R$ 532,00","R$ 548,00",,,
"R$ 77.437,00",57,2374,0,1,0,0,0,0,0,1,0,0,0,0,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,1,0,0,3,11,"R$ 1.067,00","R$ 1.096,00",,,
"R$ 54.984,00",61,2195,0,1,0,0,0,0,0,1,0,0,0,1,51,173,13,131,32,3,6,4,6,1,6,7,0,0,1,0,0,0,1,0,3,11,"R$ 346,00","R$ 352,00",,,
"R$ 42.403,00",49,2359,0,1,0,0,0,0,0,0,0,1,1,0,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,0,0,3,11,"R$ 36,00","R$ 39,00",,,
"R$ 55.761,00",56,2225,0,0,0,1,0,0,0,1,0,0,0,1,97,136,1,12,0,3,32,2,4,1,3,6,0,0,1,0,1,0,0,0,3,11,"R$ 120,00","R$ 152,00",,,
"R$ 37.292,00",37,2596,0,0,0,1,0,0,0,1,0,0,1,0,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,0,0,3,11,"R$ 328,00","R$ 394,00",,,
"R$ 45.576,00",75,2191,0,0,1,0,0,0,0,0,0,1,0,0,9,56,19,29,2,14,25,1,3,1,3,8,0,1,0,0,0,0,0,0,3,11,"R$ 95,00","R$ 120,00",,,
"R$ 70.321,00",73,2688,0,0,0,1,0,0,0,1,0,0,0,0,6,303,23,751,82,26,191,1,6,5,13,4,0,1,0,0,0,0,0,0,3,11,"R$ 994,00","R$ 1.185,00",,,
"R$ 58.086,00",51,2684,1,0,0,0,0,0,0,0,0,1,0,1,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,0,0,3,11,"R$ 762,00","R$ 777,00",,,
"R$ 81.795,00",68,2770,0,1,0,0,0,0,0,1,0,0,0,0,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,0,0,3,11,"R$ 1.206,00","R$ 1.294,00",,,
"R$ 28.389,00",73,2745,0,0,0,1,0,0,1,0,0,0,0,0,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,0,0,3,11,"R$ 12,00","R$ 20,00",,,
"R$ 66.835,00",74,2433,0,1,0,0,0,0,0,0,1,0,0,0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,0,3,11,"R$ 751,00","R$ 892,00",,,
"R$ 69.901,00",51,2555,1,0,0,0,0,0,0,1,0,0,0,1,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,0,0,3,11,"R$ 584,00","R$ 733,00",,,
"R$ 80.360,00",71,2642,0,1,0,0,0,0,0,0,0,1,0,0,56,1493,86,454,112,43,43,2,4,4,5,2,0,0,3,0,1,1,1,0,3,11,"R$ 2.145,00","R$ 2.188,00",,,
"R$ 63.342,00",59,2780,0,0,0,1,0,0,0,0,0,1,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,1,1,0,1,0,0,0,3,11,"R$ 1.059,00","R$ 1.080,00",,,
"R$ 44.989,00",46,2814,0,1,0,0,0,0,0,1,0,0,0,1,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0,0,3,11,"R$ 157,00","R$ 263,00",,,
"R$ 31.859,00",40,2281,0,0,1,0,0,1,0,0,0,0,1,0,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,0,0,3,11,"R$ 26,00","R$ 37,00",,,
"R$ 51.569,00",71,2661,0,0,0,0,1,0,0,0,0,1,0,1,39,380,0,47,6,0,34,4,7,1,7,8,0,1,1,0,1,0,0,0,3,11,"R$ 399,00","R$ 433,00",,,
"R$ 30.372,00",49,2710,0,0,0,0,1,0,0,1,0,0,1,1,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,0,3,11,"R$ 30,00","R$ 37,00",,,
"R$ 16.014,00",41,2628,0,0,1,0,0,0,1,0,0,0,1,1,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,0,0,3,11,"R$ 24,00","R$ 31,00",,,
"R$ 41.120,00",52,2394,0,1,0,0,0,0,0,1,0,0,1,1,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0,0,3,11,"R$ 33,00","R$ 57,00",,,
"R$ 39.763,00",49,2488,0,0,1,0,0,0,0,0,1,0,1,0,9,80,1,60,4,6,16,2,5,1,2,9,0,1,0,0,0,0,0,0,3,11,"R$ 135,00","R$ 151,00",,,
